region,year,gender,age_group,im,outcome,af_entire_1
Canada,2009,w,65+,_83,Morbidity,0.0610173819848793
Canada,2009,w,65+,_84,Morbidity,0.0610173819848793
Canada,2009,w,65+,_85,Morbidity,0.0610173819848793
Canada,2009,w,65+,_86,Morbidity,0.0610173819848793
Canada,2009,w,65+,_91,Morbidity,0.07278286946255834
Canada,2009,w,65+,_92,Morbidity,0.07278286946255834
Canada,2009,w,65+,_93,Morbidity,0.07278286946255834
Canada,2009,w,65+,_94,Morbidity,0.07278286946255834
Canada,2009,w,65+,_95,Morbidity,0.07278286946255834
Canada,2009,w,65+,_11,Mortality,0.15042925914414979
Canada,2009,w,65+,_13,Mortality,0.03594981554927891
Canada,2009,w,65+,_21,Mortality,0.22307770235956254
Canada,2009,w,65+,_22,Mortality,0.2780042570252832
Canada,2009,w,65+,_26,Mortality,0.1425885105668242
Canada,2009,w,65+,_44,Mortality,0.09816383609508585
Canada,2009,w,65+,_45,Mortality,0.09816383609508585
Canada,2009,w,65+,_46,Mortality,0.09816383609508585
Canada,2009,w,65+,_47,Mortality,0.09816383609508585
Canada,2009,w,65+,_54,Mortality,0.04572676147033844
Canada,2009,w,65+,_64,Mortality,0.30630156304736206
Canada,2009,w,65+,_71,Mortality,0.06155865070961658
Canada,2009,w,65+,_81,Mortality,0.0610173819848793
Canada,2009,w,65+,_82,Mortality,0.0610173819848793
Canada,2009,w,65+,_83,Mortality,0.0610173819848793
Canada,2009,w,65+,_84,Mortality,0.0610173819848793
Canada,2009,w,65+,_85,Mortality,0.0610173819848793
Canada,2009,w,65+,_86,Mortality,0.0610173819848793
Canada,2009,w,65+,_91,Mortality,0.07278286946255834
Canada,2009,w,65+,_92,Mortality,0.07278286946255834
Canada,2009,w,65+,_93,Mortality,0.07278286946255834
Canada,2009,w,65+,_94,Mortality,0.07278286946255834
Canada,2009,w,65+,_95,Mortality,0.07278286946255834
Canada,2010,m,65+,_12,Morbidity,0.04674217486218938
Canada,2010,m,65+,_23,Morbidity,0.2829610425396184
Canada,2010,m,65+,_24,Morbidity,0.2057730735200194
Canada,2010,m,65+,_25,Morbidity,0.1286532441731934
Canada,2010,m,65+,_31,Morbidity,0.04611392039464373
Canada,2010,m,65+,_51,Morbidity,0.20001396114284095
Canada,2010,m,65+,_52,Morbidity,0.01708359413411119
Canada,2010,m,65+,_55,Morbidity,0.2077504561384687
Canada,2010,m,65+,_56,Morbidity,-0.01713613588342422
Canada,2010,m,65+,_57,Morbidity,0.5106800847509898
Canada,2010,m,65+,_62,Morbidity,0.5106800847509898
Canada,2010,m,65+,_63,Morbidity,0.3860311443390998
Canada,2010,m,65+,_12,Mortality,0.04674217486218938
Canada,2010,m,65+,_23,Mortality,0.2829610425396184
Canada,2010,m,65+,_24,Mortality,0.2057730735200194
Canada,2010,m,65+,_25,Mortality,0.1286532441731934
Canada,2010,m,65+,_31,Mortality,0.04611392039464373
Canada,2010,m,65+,_51,Mortality,0.20001396114284095
Canada,2010,m,65+,_52,Mortality,0.08626441995659383
Canada,2010,m,65+,_55,Mortality,0.1919736344311337
Canada,2010,m,65+,_56,Mortality,-0.010954650844512772
Canada,2010,m,65+,_57,Mortality,0.6906495966841405
Canada,2010,m,65+,_62,Mortality,0.6906495966841405
Canada,2010,m,65+,_63,Mortality,0.3860311443390998
Canada,2010,m,65+,_11,Morbidity,0.40521950257115796
Canada,2010,m,65+,_13,Morbidity,0.09766576872876213
Canada,2010,m,65+,_21,Morbidity,0.4942078625921927
Canada,2010,m,65+,_22,Morbidity,0.5152843853458919
Canada,2010,m,65+,_26,Morbidity,0.30449331042570427
Canada,2010,m,65+,_44,Morbidity,0.2675433661958933
Canada,2010,m,65+,_45,Morbidity,0.2675433661958933
Canada,2010,m,65+,_46,Morbidity,0.2675433661958933
Canada,2010,m,65+,_47,Morbidity,0.2675433661958933
Canada,2010,m,65+,_54,Morbidity,0.12041221513077574
Canada,2010,m,65+,_64,Morbidity,0.4776693611332385
Canada,2010,m,65+,_71,Morbidity,0.18146868999149043
Canada,2010,m,65+,_81,Morbidity,0.17983782180564786
Canada,2010,m,65+,_82,Morbidity,0.17983782180564786
Canada,2010,m,65+,_83,Morbidity,0.17983782180564786
Canada,2010,m,65+,_84,Morbidity,0.17983782180564786
Canada,2010,m,65+,_85,Morbidity,0.17983782180564786
Canada,2010,m,65+,_86,Morbidity,0.17983782180564786
Canada,2010,m,65+,_91,Morbidity,0.21427874215553555
Canada,2010,m,65+,_92,Morbidity,0.21427874215553555
Canada,2010,m,65+,_93,Morbidity,0.21427874215553555
Canada,2010,m,65+,_94,Morbidity,0.21427874215553555
Canada,2010,m,65+,_95,Morbidity,0.21427874215553555
Canada,2010,m,65+,_11,Mortality,0.40521950257115796
Canada,2010,m,65+,_13,Mortality,0.09766576872876213
Canada,2010,m,65+,_21,Mortality,0.4942078625921927
Canada,2010,m,65+,_22,Mortality,0.5152843853458919
Canada,2010,m,65+,_26,Mortality,0.30449331042570427
Canada,2010,m,65+,_44,Mortality,0.2675433661958933
Canada,2010,m,65+,_45,Mortality,0.2675433661958933
Canada,2010,m,65+,_46,Mortality,0.2675433661958933
Canada,2010,m,65+,_47,Mortality,0.2675433661958933
Canada,2010,m,65+,_54,Mortality,0.12041221513077574
Canada,2010,m,65+,_64,Mortality,0.4776693611332385
Canada,2010,m,65+,_71,Mortality,0.18146868999149043
Canada,2010,m,65+,_81,Mortality,0.17983782180564786
Canada,2010,m,65+,_82,Mortality,0.17983782180564786
Canada,2010,m,65+,_83,Mortality,0.17983782180564786
Canada,2010,m,65+,_84,Mortality,0.17983782180564786
Canada,2010,m,65+,_85,Mortality,0.17983782180564786
Canada,2010,m,65+,_86,Mortality,0.17983782180564786
Canada,2010,m,65+,_91,Mortality,0.21427874215553555
Canada,2010,m,65+,_92,Mortality,0.21427874215553555
Canada,2010,m,65+,_93,Mortality,0.21427874215553555
Canada,2010,m,65+,_94,Mortality,0.21427874215553555
Canada,2010,m,65+,_95,Mortality,0.21427874215553555
Canada,2010,w,65+,_12,Morbidity,0.009210078382503753
Canada,2010,w,65+,_23,Morbidity,0.032567086266078335
Canada,2010,w,65+,_24,Morbidity,0.2520485975431785
Canada,2010,w,65+,_25,Morbidity,0.03610747764683127
Canada,2010,w,65+,_27,Morbidity,0.0843137580533978
Canada,2010,w,65+,_31,Morbidity,-0.12159632550254079
Canada,2010,w,65+,_51,Morbidity,0.0484957942524135
Canada,2010,w,65+,_52,Morbidity,-0.2073482493379159
Canada,2010,w,65+,_55,Morbidity,-0.07305278415299264
Canada,2010,w,65+,_56,Morbidity,-0.08397328479260709
Canada,2010,w,65+,_57,Morbidity,0.5513420989370861
Canada,2010,w,65+,_62,Morbidity,0.5513420989370861
Canada,2010,w,65+,_63,Morbidity,0.1777246396163103
Canada,2010,w,65+,_12,Mortality,0.009210078382503753
Canada,2010,w,65+,_23,Mortality,0.032567086266078335
Canada,2010,w,65+,_24,Mortality,0.2520485975431785
Canada,2010,w,65+,_25,Mortality,0.03610747764683127
Canada,2010,w,65+,_27,Mortality,0.0843137580533978
Canada,2010,w,65+,_31,Mortality,-0.12159632550254079
Canada,2010,w,65+,_51,Mortality,0.0484957942524135
Canada,2010,w,65+,_52,Mortality,0.08456204546297603
Canada,2010,w,65+,_55,Mortality,0.17513316169341203
Canada,2010,w,65+,_56,Mortality,-0.16486050498433516
Canada,2010,w,65+,_57,Mortality,0.6448981457676489
Canada,2010,w,65+,_62,Mortality,0.6448981457676489
Canada,2010,w,65+,_63,Mortality,0.1777246396163103
Canada,2010,w,65+,_11,Morbidity,0.1479523411277293
Canada,2010,w,65+,_13,Morbidity,0.035401858449569897
Canada,2010,w,65+,_21,Morbidity,0.22011209788226335
Canada,2010,w,65+,_22,Morbidity,0.275109241618785
Canada,2010,w,65+,_26,Morbidity,0.1409771958910615
Canada,2010,w,65+,_44,Morbidity,0.09660221282133982
Canada,2010,w,65+,_45,Morbidity,0.09660221282133982
Canada,2010,w,65+,_46,Morbidity,0.09660221282133982
Canada,2010,w,65+,_47,Morbidity,0.09660221282133982
Canada,2010,w,65+,_54,Morbidity,0.04505833641149985
Canada,2010,w,65+,_64,Morbidity,0.30456627342449893
Canada,2010,w,65+,_71,Morbidity,0.06057562075194732
Canada,2010,w,65+,_81,Morbidity,0.060043237607484236
Canada,2010,w,65+,_82,Morbidity,0.060043237607484236
Canada,2010,w,65+,_83,Morbidity,0.060043237607484236
Canada,2010,w,65+,_84,Morbidity,0.060043237607484236
Canada,2010,w,65+,_85,Morbidity,0.060043237607484236
Canada,2010,w,65+,_86,Morbidity,0.060043237607484236
Canada,2010,w,65+,_91,Morbidity,0.07161799416463686
Canada,2010,w,65+,_92,Morbidity,0.07161799416463686
Canada,2010,w,65+,_93,Morbidity,0.07161799416463686
Canada,2010,w,65+,_94,Morbidity,0.07161799416463686
Canada,2010,w,65+,_95,Morbidity,0.07161799416463686
Canada,2010,w,65+,_11,Mortality,0.1479523411277293
Canada,2010,w,65+,_13,Mortality,0.035401858449569897
Canada,2010,w,65+,_21,Mortality,0.22011209788226335
Canada,2010,w,65+,_22,Mortality,0.275109241618785
Canada,2010,w,65+,_26,Mortality,0.1409771958910615
Canada,2010,w,65+,_44,Mortality,0.09660221282133982
Canada,2010,w,65+,_45,Mortality,0.09660221282133982
Canada,2010,w,65+,_46,Mortality,0.09660221282133982
Canada,2010,w,65+,_47,Mortality,0.09660221282133982
Canada,2010,w,65+,_54,Mortality,0.04505833641149985
Canada,2010,w,65+,_64,Mortality,0.30456627342449893
Canada,2010,w,65+,_71,Mortality,0.06057562075194732
Canada,2010,w,65+,_81,Mortality,0.060043237607484236
Canada,2010,w,65+,_82,Mortality,0.060043237607484236
Canada,2010,w,65+,_83,Mortality,0.060043237607484236
Canada,2010,w,65+,_84,Mortality,0.060043237607484236
Canada,2010,w,65+,_85,Mortality,0.060043237607484236
Canada,2010,w,65+,_86,Mortality,0.060043237607484236
Canada,2010,w,65+,_91,Mortality,0.07161799416463686
Canada,2010,w,65+,_92,Mortality,0.07161799416463686
Canada,2010,w,65+,_93,Mortality,0.07161799416463686
Canada,2010,w,65+,_94,Mortality,0.07161799416463686
Canada,2010,w,65+,_95,Mortality,0.07161799416463686
Canada,2011,m,65+,_12,Morbidity,0.04772543458509055
Canada,2011,m,65+,_23,Morbidity,0.2851489416348153
Canada,2011,m,65+,_24,Morbidity,0.20750824117573802
Canada,2011,m,65+,_25,Morbidity,0.12976749283858896
Canada,2011,m,65+,_31,Morbidity,0.04661117198432217
Canada,2011,m,65+,_51,Morbidity,0.20136059969145448
Canada,2011,m,65+,_52,Morbidity,0.017359027431862205
Canada,2011,m,65+,_55,Morbidity,0.20976556616507935
Canada,2011,m,65+,_56,Morbidity,-0.01581093617843717
Canada,2011,m,65+,_57,Morbidity,0.5140109714494427
Canada,2011,m,65+,_62,Morbidity,0.5140109714494427
Canada,2011,m,65+,_63,Morbidity,0.3890735477720609
Canada,2011,m,65+,_12,Mortality,0.04772543458509055
Canada,2011,m,65+,_23,Mortality,0.2851489416348153
Canada,2011,m,65+,_24,Mortality,0.20750824117573802
Canada,2011,m,65+,_25,Mortality,0.12976749283858896
Canada,2011,m,65+,_31,Mortality,0.04661117198432217
Canada,2011,m,65+,_51,Mortality,0.20136059969145448
Canada,2011,m,65+,_52,Mortality,0.08708921205052053
Canada,2011,m,65+,_55,Mortality,0.19382990496315763
Canada,2011,m,65+,_56,Mortality,-0.009510558535541648
Canada,2011,m,65+,_57,Mortality,0.6946174749500655
Canada,2011,m,65+,_62,Mortality,0.6946174749500655
Canada,2011,m,65+,_63,Mortality,0.3890735477720609
Canada,2011,m,65+,_11,Morbidity,0.4092671039581585
Canada,2011,m,65+,_13,Morbidity,0.09877332761359282
Canada,2011,m,65+,_21,Morbidity,0.4981846270322807
Canada,2011,m,65+,_22,Morbidity,0.518485895561587
Canada,2011,m,65+,_26,Morbidity,0.30734558283478336
Canada,2011,m,65+,_44,Morbidity,0.27044124562224114
Canada,2011,m,65+,_45,Morbidity,0.27044124562224114
Canada,2011,m,65+,_46,Morbidity,0.27044124562224114
Canada,2011,m,65+,_47,Morbidity,0.27044124562224114
Canada,2011,m,65+,_54,Morbidity,0.12176566377088345
Canada,2011,m,65+,_64,Morbidity,0.48137375510581254
Canada,2011,m,65+,_71,Morbidity,0.18403325867781883
Canada,2011,m,65+,_81,Morbidity,0.18237776434974295
Canada,2011,m,65+,_82,Morbidity,0.18237776434974295
Canada,2011,m,65+,_83,Morbidity,0.18237776434974295
Canada,2011,m,65+,_84,Morbidity,0.18237776434974295
Canada,2011,m,65+,_85,Morbidity,0.18237776434974295
Canada,2011,m,65+,_86,Morbidity,0.18237776434974295
Canada,2011,m,65+,_91,Morbidity,0.2173131820423317
Canada,2011,m,65+,_92,Morbidity,0.2173131820423317
Canada,2011,m,65+,_93,Morbidity,0.2173131820423317
Canada,2011,m,65+,_94,Morbidity,0.2173131820423317
Canada,2011,m,65+,_95,Morbidity,0.2173131820423317
Canada,2011,m,65+,_11,Mortality,0.4092671039581585
Canada,2011,m,65+,_13,Mortality,0.09877332761359282
Canada,2011,m,65+,_21,Mortality,0.4981846270322807
Canada,2011,m,65+,_22,Mortality,0.518485895561587
Canada,2011,m,65+,_26,Mortality,0.30734558283478336
Canada,2011,m,65+,_44,Mortality,0.27044124562224114
Canada,2011,m,65+,_45,Mortality,0.27044124562224114
Canada,2011,m,65+,_46,Mortality,0.27044124562224114
Canada,2011,m,65+,_47,Mortality,0.27044124562224114
Canada,2011,m,65+,_54,Mortality,0.12176566377088345
Canada,2011,m,65+,_64,Mortality,0.48137375510581254
Canada,2011,m,65+,_71,Mortality,0.18403325867781883
Canada,2011,m,65+,_81,Mortality,0.18237776434974295
Canada,2011,m,65+,_82,Mortality,0.18237776434974295
Canada,2011,m,65+,_83,Mortality,0.18237776434974295
Canada,2011,m,65+,_84,Mortality,0.18237776434974295
Canada,2011,m,65+,_85,Mortality,0.18237776434974295
Canada,2011,m,65+,_86,Mortality,0.18237776434974295
Canada,2011,m,65+,_91,Mortality,0.2173131820423317
Canada,2011,m,65+,_92,Mortality,0.2173131820423317
Canada,2011,m,65+,_93,Mortality,0.2173131820423317
Canada,2011,m,65+,_94,Mortality,0.2173131820423317
Canada,2011,m,65+,_95,Mortality,0.2173131820423317
Canada,2011,w,65+,_12,Morbidity,0.009047444655461407
Canada,2011,w,65+,_23,Morbidity,0.03253780496114051
Canada,2011,w,65+,_24,Morbidity,0.253171425485774
Canada,2011,w,65+,_25,Morbidity,0.03619888267878213
Canada,2011,w,65+,_27,Morbidity,0.08392340058613702
Canada,2011,w,65+,_31,Morbidity,-0.12116032988419415
Canada,2011,w,65+,_51,Morbidity,0.04809892811572133
Canada,2011,w,65+,_52,Morbidity,-0.2057018193555646
Canada,2011,w,65+,_55,Morbidity,-0.07294645497314552
Canada,2011,w,65+,_56,Morbidity,-0.08362255803882712
Canada,2011,w,65+,_57,Morbidity,0.5515611383023487
Canada,2011,w,65+,_62,Morbidity,0.5515611383023487
Canada,2011,w,65+,_63,Morbidity,0.17864108893533656
Canada,2011,w,65+,_12,Mortality,0.009047444655461407
Canada,2011,w,65+,_23,Mortality,0.03253780496114051
Canada,2011,w,65+,_24,Mortality,0.253171425485774
Canada,2011,w,65+,_25,Mortality,0.03619888267878213
Canada,2011,w,65+,_27,Mortality,0.08392340058613702
Canada,2011,w,65+,_31,Mortality,-0.12116032988419415
Canada,2011,w,65+,_51,Mortality,0.04809892811572133
Canada,2011,w,65+,_52,Mortality,0.08513154123649422
Canada,2011,w,65+,_55,Mortality,0.17497294079713965
Canada,2011,w,65+,_56,Mortality,-0.1641514548452416
Canada,2011,w,65+,_57,Mortality,0.6445540288227247
Canada,2011,w,65+,_62,Mortality,0.6445540288227247
Canada,2011,w,65+,_63,Mortality,0.17864108893533656
Canada,2011,w,65+,_11,Morbidity,0.1470564494455291
Canada,2011,w,65+,_13,Morbidity,0.0352137130287213
Canada,2011,w,65+,_21,Morbidity,0.21921758063799704
Canada,2011,w,65+,_22,Morbidity,0.27426798772000205
Canada,2011,w,65+,_26,Morbidity,0.14065685754303353
Canada,2011,w,65+,_44,Morbidity,0.0960499068033739
Canada,2011,w,65+,_45,Morbidity,0.0960499068033739
Canada,2011,w,65+,_46,Morbidity,0.0960499068033739
Canada,2011,w,65+,_47,Morbidity,0.0960499068033739
Canada,2011,w,65+,_54,Morbidity,0.044844773338876535
Canada,2011,w,65+,_64,Morbidity,0.3050115219000158
Canada,2011,w,65+,_71,Morbidity,0.06195149916538209
Canada,2011,w,65+,_81,Morbidity,0.0613891566367729
Canada,2011,w,65+,_82,Morbidity,0.0613891566367729
Canada,2011,w,65+,_83,Morbidity,0.0613891566367729
Canada,2011,w,65+,_84,Morbidity,0.0613891566367729
Canada,2011,w,65+,_85,Morbidity,0.0613891566367729
Canada,2011,w,65+,_86,Morbidity,0.0613891566367729
Canada,2011,w,65+,_91,Morbidity,0.07360697301826764
Canada,2011,w,65+,_92,Morbidity,0.07360697301826764
Canada,2011,w,65+,_93,Morbidity,0.07360697301826764
Canada,2011,w,65+,_94,Morbidity,0.07360697301826764
Canada,2011,w,65+,_95,Morbidity,0.07360697301826764
Canada,2011,w,65+,_11,Mortality,0.1470564494455291
Canada,2011,w,65+,_13,Mortality,0.0352137130287213
Canada,2011,w,65+,_21,Mortality,0.21921758063799704
Canada,2011,w,65+,_22,Mortality,0.27426798772000205
Canada,2011,w,65+,_26,Mortality,0.14065685754303353
Canada,2011,w,65+,_44,Mortality,0.0960499068033739
Canada,2011,w,65+,_45,Mortality,0.0960499068033739
Canada,2011,w,65+,_46,Mortality,0.0960499068033739
Canada,2011,w,65+,_47,Mortality,0.0960499068033739
Canada,2011,w,65+,_54,Mortality,0.044844773338876535
Canada,2011,w,65+,_64,Mortality,0.3050115219000158
Canada,2011,w,65+,_71,Mortality,0.06195149916538209
Canada,2011,w,65+,_81,Mortality,0.0613891566367729
Canada,2011,w,65+,_82,Mortality,0.0613891566367729
Canada,2011,w,65+,_83,Mortality,0.0613891566367729
Canada,2011,w,65+,_84,Mortality,0.0613891566367729
Canada,2011,w,65+,_85,Mortality,0.0613891566367729
Canada,2011,w,65+,_86,Mortality,0.0613891566367729
Canada,2011,w,65+,_91,Mortality,0.07360697301826764
Canada,2011,w,65+,_92,Mortality,0.07360697301826764
Canada,2011,w,65+,_93,Mortality,0.07360697301826764
Canada,2011,w,65+,_94,Mortality,0.07360697301826764
Canada,2011,w,65+,_95,Mortality,0.07360697301826764
Canada,2012,m,65+,_12,Morbidity,0.046789781896308315
Canada,2012,m,65+,_23,Morbidity,0.28470359980482207
Canada,2012,m,65+,_24,Morbidity,0.2067308805687299
Canada,2012,m,65+,_25,Morbidity,0.12981620669195343
Canada,2012,m,65+,_31,Morbidity,0.046585865052400276
Canada,2012,m,65+,_51,Morbidity,0.19999431378568372
Canada,2012,m,65+,_52,Morbidity,0.016666981253744106
Canada,2012,m,65+,_55,Morbidity,0.20840371203440686
Canada,2012,m,65+,_56,Morbidity,-0.016977765482961767
Canada,2012,m,65+,_57,Morbidity,0.5122785536078197
Canada,2012,m,65+,_62,Morbidity,0.5122785536078197
Canada,2012,m,65+,_63,Morbidity,0.38735752600377854
Canada,2012,m,65+,_12,Mortality,0.046789781896308315
Canada,2012,m,65+,_23,Mortality,0.28470359980482207
Canada,2012,m,65+,_24,Mortality,0.2067308805687299
Canada,2012,m,65+,_25,Mortality,0.12981620669195343
Canada,2012,m,65+,_31,Mortality,0.046585865052400276
Canada,2012,m,65+,_51,Mortality,0.19999431378568372
Canada,2012,m,65+,_52,Mortality,0.0868549576011142
Canada,2012,m,65+,_55,Mortality,0.1926489218577768
Canada,2012,m,65+,_56,Mortality,-0.01079151933618032
Canada,2012,m,65+,_57,Mortality,0.6914280513313922
Canada,2012,m,65+,_62,Mortality,0.6914280513313922
Canada,2012,m,65+,_63,Mortality,0.38735752600377854
Canada,2012,m,65+,_11,Morbidity,0.40533535216230715
Canada,2012,m,65+,_13,Morbidity,0.09766527834644602
Canada,2012,m,65+,_21,Morbidity,0.4944231204084039
Canada,2012,m,65+,_22,Morbidity,0.5154018173440852
Canada,2012,m,65+,_26,Morbidity,0.30476895231545964
Canada,2012,m,65+,_44,Morbidity,0.2675921633896334
Canada,2012,m,65+,_45,Morbidity,0.2675921633896334
Canada,2012,m,65+,_46,Morbidity,0.2675921633896334
Canada,2012,m,65+,_47,Morbidity,0.2675921633896334
Canada,2012,m,65+,_54,Morbidity,0.12043680540513343
Canada,2012,m,65+,_64,Morbidity,0.4786893487264291
Canada,2012,m,65+,_71,Morbidity,0.18181573544748042
Canada,2012,m,65+,_81,Morbidity,0.18017912657903504
Canada,2012,m,65+,_82,Morbidity,0.18017912657903504
Canada,2012,m,65+,_83,Morbidity,0.18017912657903504
Canada,2012,m,65+,_84,Morbidity,0.18017912657903504
Canada,2012,m,65+,_85,Morbidity,0.18017912657903504
Canada,2012,m,65+,_86,Morbidity,0.18017912657903504
Canada,2012,m,65+,_91,Morbidity,0.21473582500044922
Canada,2012,m,65+,_92,Morbidity,0.21473582500044922
Canada,2012,m,65+,_93,Morbidity,0.21473582500044922
Canada,2012,m,65+,_94,Morbidity,0.21473582500044922
Canada,2012,m,65+,_95,Morbidity,0.21473582500044922
Canada,2012,m,65+,_11,Mortality,0.40533535216230715
Canada,2012,m,65+,_13,Mortality,0.09766527834644602
Canada,2012,m,65+,_21,Mortality,0.4944231204084039
Canada,2012,m,65+,_22,Mortality,0.5154018173440852
Canada,2012,m,65+,_26,Mortality,0.30476895231545964
Canada,2012,m,65+,_44,Mortality,0.2675921633896334
Canada,2012,m,65+,_45,Mortality,0.2675921633896334
Canada,2012,m,65+,_46,Mortality,0.2675921633896334
Canada,2012,m,65+,_47,Mortality,0.2675921633896334
Canada,2012,m,65+,_54,Mortality,0.12043680540513343
Canada,2012,m,65+,_64,Mortality,0.4786893487264291
Canada,2012,m,65+,_71,Mortality,0.18181573544748042
Canada,2012,m,65+,_81,Mortality,0.18017912657903504
Canada,2012,m,65+,_82,Mortality,0.18017912657903504
Canada,2012,m,65+,_83,Mortality,0.18017912657903504
Canada,2012,m,65+,_84,Mortality,0.18017912657903504
Canada,2012,m,65+,_85,Mortality,0.18017912657903504
Canada,2012,m,65+,_86,Mortality,0.18017912657903504
Canada,2012,m,65+,_91,Mortality,0.21473582500044922
Canada,2012,m,65+,_92,Mortality,0.21473582500044922
Canada,2012,m,65+,_93,Mortality,0.21473582500044922
Canada,2012,m,65+,_94,Mortality,0.21473582500044922
Canada,2012,m,65+,_95,Mortality,0.21473582500044922
Canada,2012,w,65+,_12,Morbidity,0.008771549148918116
Canada,2012,w,65+,_23,Morbidity,0.03233738631119182
Canada,2012,w,65+,_24,Morbidity,0.2536095563970028
Canada,2012,w,65+,_25,Morbidity,0.03613377295431351
Canada,2012,w,65+,_27,Morbidity,0.08301890233453384
Canada,2012,w,65+,_31,Morbidity,-0.12008459022316209
Canada,2012,w,65+,_51,Morbidity,0.04729794897747424
Canada,2012,w,65+,_52,Morbidity,-0.20627158657559766
Canada,2012,w,65+,_55,Morbidity,-0.07274740930452342
Canada,2012,w,65+,_56,Morbidity,-0.08398452050207401
Canada,2012,w,65+,_57,Morbidity,0.5505951478003954
Canada,2012,w,65+,_62,Morbidity,0.5505951478003954
Canada,2012,w,65+,_63,Morbidity,0.17889254279086914
Canada,2012,w,65+,_12,Mortality,0.008771549148918116
Canada,2012,w,65+,_23,Mortality,0.03233738631119182
Canada,2012,w,65+,_24,Mortality,0.2536095563970028
Canada,2012,w,65+,_25,Mortality,0.03613377295431351
Canada,2012,w,65+,_27,Mortality,0.08301890233453384
Canada,2012,w,65+,_31,Mortality,-0.12008459022316209
Canada,2012,w,65+,_51,Mortality,0.04729794897747424
Canada,2012,w,65+,_52,Mortality,0.08470325009522857
Canada,2012,w,65+,_55,Mortality,0.1739967848461007
Canada,2012,w,65+,_56,Mortality,-0.16517266263035774
Canada,2012,w,65+,_57,Mortality,0.6429323477255932
Canada,2012,w,65+,_62,Mortality,0.6429323477255932
Canada,2012,w,65+,_63,Mortality,0.17889254279086914
Canada,2012,w,65+,_11,Morbidity,0.1452228412607456
Canada,2012,w,65+,_13,Morbidity,0.0347980022572984
Canada,2012,w,65+,_21,Morbidity,0.21713723419669057
Canada,2012,w,65+,_22,Morbidity,0.27215948159028724
Canada,2012,w,65+,_26,Morbidity,0.13960911205046828
Canada,2012,w,65+,_44,Morbidity,0.09488140924775049
Canada,2012,w,65+,_45,Morbidity,0.09488140924775049
Canada,2012,w,65+,_46,Morbidity,0.09488140924775049
Canada,2012,w,65+,_47,Morbidity,0.09488140924775049
Canada,2012,w,65+,_54,Morbidity,0.044349814130283695
Canada,2012,w,65+,_64,Morbidity,0.30444501929366785
Canada,2012,w,65+,_71,Morbidity,0.06026842341057216
Canada,2012,w,65+,_81,Morbidity,0.05973086162955823
Canada,2012,w,65+,_82,Morbidity,0.05973086162955823
Canada,2012,w,65+,_83,Morbidity,0.05973086162955823
Canada,2012,w,65+,_84,Morbidity,0.05973086162955823
Canada,2012,w,65+,_85,Morbidity,0.05973086162955823
Canada,2012,w,65+,_86,Morbidity,0.05973086162955823
Canada,2012,w,65+,_91,Morbidity,0.07141691892609912
Canada,2012,w,65+,_92,Morbidity,0.07141691892609912
Canada,2012,w,65+,_93,Morbidity,0.07141691892609912
Canada,2012,w,65+,_94,Morbidity,0.07141691892609912
Canada,2012,w,65+,_95,Morbidity,0.07141691892609912
Canada,2012,w,65+,_11,Mortality,0.1452228412607456
Canada,2012,w,65+,_13,Mortality,0.0347980022572984
Canada,2012,w,65+,_21,Mortality,0.21713723419669057
Canada,2012,w,65+,_22,Mortality,0.27215948159028724
Canada,2012,w,65+,_26,Mortality,0.13960911205046828
Canada,2012,w,65+,_44,Mortality,0.09488140924775049
Canada,2012,w,65+,_45,Mortality,0.09488140924775049
Canada,2012,w,65+,_46,Mortality,0.09488140924775049
Canada,2012,w,65+,_47,Mortality,0.09488140924775049
Canada,2012,w,65+,_54,Mortality,0.044349814130283695
Canada,2012,w,65+,_64,Mortality,0.30444501929366785
Canada,2012,w,65+,_71,Mortality,0.06026842341057216
Canada,2012,w,65+,_81,Mortality,0.05973086162955823
Canada,2012,w,65+,_82,Mortality,0.05973086162955823
Canada,2012,w,65+,_83,Mortality,0.05973086162955823
Canada,2012,w,65+,_84,Mortality,0.05973086162955823
Canada,2012,w,65+,_85,Mortality,0.05973086162955823
Canada,2012,w,65+,_86,Mortality,0.05973086162955823
Canada,2012,w,65+,_91,Mortality,0.07141691892609912
Canada,2012,w,65+,_92,Mortality,0.07141691892609912
Canada,2012,w,65+,_93,Mortality,0.07141691892609912
Canada,2012,w,65+,_94,Mortality,0.07141691892609912
Canada,2012,w,65+,_95,Mortality,0.07141691892609912
Canada,2013,m,65+,_12,Morbidity,0.044566131270647125
Canada,2013,m,65+,_23,Morbidity,0.2829130833897979
Canada,2013,m,65+,_24,Morbidity,0.20450544941752868
Canada,2013,m,65+,_25,Morbidity,0.1294290668539515
Canada,2013,m,65+,_31,Morbidity,0.046321095181332636
Canada,2013,m,65+,_51,Morbidity,0.1968298684028495
Canada,2013,m,65+,_52,Morbidity,0.015235867095627256
Canada,2013,m,65+,_55,Morbidity,0.20493480647393453
Canada,2013,m,65+,_56,Morbidity,-0.01876053358089361
Canada,2013,m,65+,_57,Morbidity,0.5074963752964138
Canada,2013,m,65+,_62,Morbidity,0.5074963752964138
Canada,2013,m,65+,_63,Morbidity,0.3827468017628485
Canada,2013,m,65+,_12,Mortality,0.044566131270647125
Canada,2013,m,65+,_23,Mortality,0.2829130833897979
Canada,2013,m,65+,_24,Mortality,0.20450544941752868
